Copy of urp-srch-TridentUniversity

Date/Time Generated,2/20/15 5:13 PM
Report Time Zone,America/New_York
Account ID,5853
Date Range,1/1/15 - 1/20/15
Advertiser,Equals:Trident University International (2665657)

Report Fields
Date,Paid Search Engine Account,Paid Search Campaign,Paid Search Average Position,Paid Search Click Rate,Paid Search Clicks,Paid Search Impressions,Paid Search Cost,Paid Search Visits,Paid Search Actions,Partnership Retargeting : Macys Partnership: Paid Search Actions,TUI  Exclusion : Coursenet: Paid Search Actions,TUI  Exclusion : Login: Paid Search Actions,TUI  Home Page : Arrival: Paid Search Actions,TUI  Home Page : Brown Shoe Home Page: Paid Search Actions,TUI  Home Page : Gp Strategies Home Page: Paid Search Actions,TUI  Home Page : Home Page (Arrival): Paid Search Actions,TUI  Home Page : Northern Trust HomePage: Paid Search Actions,TUI  Home Page : Xerox Homepage: Paid Search Actions,TUI  Remarketing List : Masters RTG: Paid Search Actions,TUI  Remarketing List : PHD Microsite RTG: Paid Search Actions,TUI  Remarketing List : PhD RTG: Paid Search Actions,TUI  Remarketing List : Veterans: Paid Search Actions,TUI  Remarketing List : Veterans-Gateway: Paid Search Actions,TUI  Test : SFDC Test: Paid Search Actions,TUI  Test : Test Landing Page Conf.: Paid Search Actions,TUI Apply Online : Step 0 - New Application: Paid Search Actions,TUI Confirmation : PHD Request Info: Paid Search Actions,TUI Confirmation : Request More Information Form Page: Paid Search Actions,TUI Counter : Contact Us Confirmation: Paid Search Actions,TUI Counter : Email a Friend: Paid Search Actions,TUI Counter : Full Application Confirmation: Paid Search Actions,TUI Counter : Marketing LP (Arrival): Paid Search Actions,TUI Counter : Marketing LP Inquiry Confirmation: Paid Search Actions,TUI Counter : Net Price Calculator Inquiry Confirmation: Paid Search Actions,TUI Counter : Partnership Inquiry Confirmation: Paid Search Actions,TUI Counter : Ph.D. Inquiry Confirmation: Paid Search Actions,TUI Counter : Step 1: Paid Search Actions,TUI Counter : Step 2 (was step 3): Paid Search Actions,TUI Counter : Step 3 (was step 4): Paid Search Actions,TUI Counter : Step 4 (was step 5): Paid Search Actions,TUI Counter : Step 5 (was step 2): Paid Search Actions,TUI Counter : Step 6: Paid Search Actions,TUI Counter : Trident.edu Inquiry Confirmation: Paid Search Actions,TUI Counter : Veterans Marketing LP (Arrival): Paid Search Actions
2015-01-05,Google - Trident University 2014,Brand Int - P,1.60,1.02,15,1464,20.070000000,25,12.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Degree - BM,5.00,0.21,17,8240,142.370000000,18,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Degree - E,4.57,0.00,0,778,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Degree - P,3.99,0.18,36,19909,217.710000000,36,27.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Masters I - BM,6.36,0.53,12,2257,164.690000000,12,13.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Masters I - E,7.87,0.43,7,1640,90.570000000,10,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Masters I - P,7.00,0.17,5,2872,59.810000000,5,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Masters II - BM,6.48,0.24,9,3690,123.950000000,10,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Masters II - E,6.99,0.11,1,885,24.250000000,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Masters II - P,6.71,0.08,1,1185,13.660000000,1,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Masters III - BM,6.72,0.14,1,725,16.670000000,2,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Masters III - E,7.00,0.00,0,162,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Masters III - P,7.11,0.00,0,125,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Military - BM,4.96,0.39,8,2045,108.260000000,8,10.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Military - E,5.08,0.24,3,1225,52.550000000,3,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Military - P,5.07,0.10,1,992,49.940000000,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Online - BM,6.53,0.25,10,3985,112.840000000,13,10.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Online - E,8.26,0.00,0,385,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Online - P,5.63,0.14,9,6265,212.630000000,25,8.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Partnerships - BM,3.12,0.00,0,224,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Partnerships - E,2.69,0.27,1,372,0.970000000,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Partnerships - P,2.94,0.86,2,233,4.230000000,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,PhD I - BM,3.70,0.41,43,10382,637.640000000,47,101.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,6.00,46.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,43.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,PhD I - E,3.81,0.33,11,3329,121.180000000,15,26.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,11.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,PhD I - P,2.27,0.25,85,34662,862.630000000,90,171.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,11.00,76.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,71.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,PhD II - BM,3.59,0.36,11,3017,163.260000000,12,19.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,PhD II - E,5.30,0.51,2,392,35.500000000,2,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,PhD II - P,3.57,0.51,9,1761,158.930000000,9,19.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,PhD III - BM,5.36,0.00,0,180,0.000000000,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,PhD III - E,5.96,2.29,3,131,38.290000000,3,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,PhD III - P,4.50,0.00,0,32,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,Google - Trident University 2014,Veterans - BM,3.69,0.36,3,824,51.370000000,3,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00
2015-01-05,Google - Trident University 2014,Veterans - E,4.26,0.14,1,731,11.910000000,1,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
2015-01-05,Google - Trident University 2014,Veterans - P,2.88,0.14,1,734,26.420000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,MSN - TUI University,Accredited,2.89,3.54,4,113,64.680000000,20,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,MSN - TUI University,Anthem College - BM,2.21,0.00,0,39,0.000000000,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,MSN - TUI University,Anthem College - E,1.68,0.00,0,141,0.000000000,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,MSN - TUI University,Anthem College - P,1.53,0.00,0,19,0.000000000,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,MSN - TUI University,Bachelors,3.60,0.59,7,1194,85.700000000,55,8.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,MSN - TUI University,Brand,1.04,13.38,105,785,141.690000000,123,221.00,0.00,0.00,43.00,0.00,0.00,0.00,52.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00,0.00,4.00,62.00,4.00,0.00,0.00,0.00,7.00,3.00,6.00,3.00,3.00,6.00,0.00,0.00
2015-01-05,MSN - TUI University,Brand Int,1.04,5.09,17,334,43.940000000,26,39.00,0.00,0.00,10.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,11.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00
2015-01-05,MSN - TUI University,Content,0.00,0.00,0,0,0.000000000,66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,MSN - TUI University,Degree,3.24,1.90,11,580,113.420000000,91,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,MSN - TUI University,Distance Learning,2.11,2.57,15,583,115.510000000,36,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,15.00,2.00,0.00,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,0.00,0.00
2015-01-05,MSN - TUI University,Doctorate,4.18,0.98,4,408,49.510000000,10,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,MSN - TUI University,Military,2.02,2.17,33,1520,233.640000000,60,25.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,MSN - TUI University,Military Benefits,2.85,0.30,1,334,17.520000000,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,MSN - TUI University,Online,6.54,0.00,0,37,0.000000000,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,MSN - TUI University,PhD,3.46,3.06,13,425,153.020000000,14,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-05,MSN - TUI University,PhD - Syndicated Network,2.08,4.51,6,133,57.640000000,6,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-06,Google - Trident University,Brand Search Remarketing Ads,1.11,15.66,26,166,60.220000000,26,106.00,0.00,0.00,36.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,1.00,25.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,1.00,1.00,1.00,1.00,0.00
2015-01-06,Google - Trident University,Competitors - Exact,0.00,0.00,0,0,0.000000000,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-06,Google - Trident University,Competitors - Phrase,0.00,0.00,0,0,0.000000000,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-06,Google - Trident University,Degree - Search Remarketing,0.00,0.00,0,0,0.000000000,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-06,Google - Trident University,Doctorate - Search Remarketing,3.45,0.00,0,22,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-06,Google - Trident University,Military - Search Remarketing,1.93,1.18,1,85,14.680000000,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-06,Google - Trident University,PhD - search remarketing 120 days,2.65,6.52,3,46,104.110000000,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-06,Google - Trident University 2014,Anthem College - BM,3.98,0.47,2,429,28.920000000,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-06,Google - Trident University 2014,Anthem College - E,3.89,0.38,1,261,21.670000000,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-06,Google - Trident University 2014,Anthem College - P,2.55,0.00,0,173,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-06,Google - Trident University 2014,Bachelors I - BM,4.58,0.29,20,6783,325.420000000,20,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-06,Google - Trident University 2014,Bachelors I - E,7.83,0.00,0,930,0.000000000,0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-06,Google - Trident University 2014,Bachelors I - P,6.11,0.51,11,2172,297.700000000,11,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-06,Google - Trident University 2014,Bachelors II - BM,5.16,0.30,4,1323,44.760000000,4,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-06,Google - Trident University 2014,Bachelors II - E,6.13,0.30,1,338,7.240000000,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-06,Google - Trident University 2014,Bachelors II - P,4.85,0.00,0,295,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-06,Google - Trident University 2014,Bachelors III - BM,6.01,1.09,3,276,72.880000000,3,5.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
